county,Year,Average Yearly Wage,Employment,Labor Force,Population,Single Family Home
Sarasota,12/31/2030,55136.8343,205363.1904,205023.9022,534703.6598,224024.551
Seminole,12/31/2001,24640.90465,208082.2949,215793.4801,377993.4312,227792.193
Seminole,12/31/2002,25708.2933,210375.7619,218655.5681,387525.7504,231481.4115
Seminole,12/31/2003,26506.8753,208266.6574,220853.1159,395033.4531,232542.7628
Seminole,12/31/2004,27598.40007,211410.0887,221052.8223,403294.3597,236387.9241
Seminole,12/31/2005,28934.60281,214129.1932,224579.0228,411744.0102,240155.5661
Seminole,12/31/2006,30001.99146,216422.6602,227437.7,420666.9944,202925.1026
Seminole,12/31/2007,30800.57346,214313.5557,229624.8844,425698.0022,207350.8345
Seminole,12/31/2008,31892.09823,217456.9871,229065.1823,426346.1819,211792.9137
Seminole,12/31/2009,33228.30097,220176.0916,231831.8802,423825.8144,209431.8375
Seminole,12/31/2010,34295.68961,222469.6486,233934.433,422717.9978,213839.0626
Seminole,12/31/2011,35094.27162,220361.017,235372.4456,424653.6372,218264.7945
Seminole,12/31/2012,36185.79638,223504.9251,234810.5359,427970.5527,222706.8737
Seminole,12/31/2013,37522.10789,226224.9344,237577.2021,431207.6354,220345.7975
Seminole,12/31/2014,38589.60529,228519.3201,239679.7549,436952.3613,224753.0226
Seminole,12/31/2015,39388.29606,226411.1367,241117.7675,443036.4539,229182.3633
Seminole,12/31/2016,40479.92989,229555.4867,240555.8577,448924.8011,233628.0511
Seminole,12/31/2017,41816.24139,232275.5098,243322.524,455320.9613,231270.5935
Seminole,12/31/2018,42883.7388,234569.8955,245425.0767,462996.7227,235681.4273
Seminole,12/31/2019,43682.42957,232461.7121,246863.0894,471667.0593,240110.768
Seminole,12/31/2020,44774.0634,235606.0621,246301.1796,476926.8194,244556.4558
Seminole,12/31/2021,46110.3749,238326.0852,249067.8459,483322.9796,242198.9982
Seminole,12/31/2022,47177.87231,240620.4709,251170.3987,490998.741,246609.832
Seminole,12/31/2023,47976.56307,238512.2876,252608.4113,499669.0776,251039.1726
Seminole,12/31/2024,49068.1969,241656.6375,252046.5016,504928.8378,255484.8604
Seminole,12/31/2025,50404.5084,244376.6607,254813.1678,511324.998,253127.4028
Seminole,12/31/2026,51472.00581,246671.0464,256915.7206,519000.7593,257538.2366
Seminole,12/31/2027,52270.69658,244562.863,258353.7332,527671.0959,261967.5772
Seminole,12/31/2028,53362.33041,247707.213,257791.8235,532930.8561,266413.2651
Seminole,12/31/2029,54698.64191,250427.2361,260558.4897,539327.0163,264055.8075
Seminole,12/31/2030,55766.13932,65890.70493,262661.0425,547002.7777,268466.6412
St. Johns,12/31/2001,30279.84554,69360.54327,67673.95636,127786.326,272895.9819
St. Johns,12/31/2002,30884.5942,72603.28032,71707.88411,134313.1112,277341.6697
St. Johns,12/31/2003,31851.50724,74414.03793,75005.74434,141486.8332,274984.2121
St. Johns,12/31/2004,33751.15024,78110.56602,78241.87912,149097.1543,279395.0459
St. Johns,12/31/2005,33994.03388,81580.40436,83012.12159,156712.7081,283824.3865
St. Johns,12/31/2006,34598.73361,84823.14141,87045.96424,164973.637,190732.1935
St. Johns,12/31/2007,35565.58896,86633.89901,90341.56291,173873.1019,196075.1337
St. Johns,12/31/2008,37465.00065,90330.4271,92652.70976,180674.6334,201622.3525
St. Johns,12/31/2009,37707.65334,93800.26543,96499.91547,184258.5403,198333.4563
St. Johns,12/31/2010,38312.17106,97043.0795,99610.80646,188487.8561,203469.3964
St. Johns,12/31/2011,39278.85315,98856.68988,101985.6299,193364.0386,208812.3366
St. Johns,12/31/2012,41178.26456,103328.7772,104296.7169,196931.5967,214359.5554
St. Johns,12/31/2013,41420.91725,107580.6737,108147.0294,201614.0225,211070.6592
St. Johns,12/31/2014,42025.43629,111608.7857,111670.804,207298.154,216206.5993
St. Johns,12/31/2015,42992.11971,114209.1717,115392.9054,213637.8023,221549.5395
St. Johns,12/31/2016,44891.81605,118693.1708,119056.0162,219923.9837,227096.7582
St. Johns,12/31/2017,45134.7552,122950.4801,124252.068,230012.3919,223807.862
St. Johns,12/31/2018,45739.55938,126980.6881,128711.8051,240746.2091,228943.8022
St. Johns,12/31/2019,46706.52793,129581.0741,132435.4748,252126.9631,234286.7424
St. Johns,12/31/2020,48606.22659,134065.0732,136098.5855,262216.9135,239833.9612
St. Johns,12/31/2021,48849.16574,138322.3825,141294.6374,272305.3217,236545.0649
St. Johns,12/31/2022,49453.96992,142352.5905,145754.3745,283039.139,241681.0051
St. Johns,12/31/2023,50420.93847,144952.9765,149478.0441,294419.893,247023.9453
St. Johns,12/31/2024,52320.63713,149436.9755,153141.1549,304509.8433,252571.1641
St. Johns,12/31/2025,52563.57629,153694.2848,158337.2068,314598.2515,249282.2679
St. Johns,12/31/2026,53168.38046,157724.4929,162796.9439,325332.0688,254418.208
St. Johns,12/31/2027,54135.34901,160324.8789,166520.6135,336712.8228,259761.1482
St. Johns,12/31/2028,56035.04767,164808.8779,170183.7243,346802.7732,265308.367
St. Johns,12/31/2029,56277.98683,169066.1872,175379.7761,356891.1814,262019.4708
St. Johns,12/31/2030,56882.791,90318.91575,179839.5133,367624.9986,267155.411
St. Lucie,12/31/2001,32521.66092,93563.80031,89740.46777,192579.735,272498.3511
St. Lucie,12/31/2002,33012.68442,97094.09928,95607.08977,204621.0866,278045.5699
St. Lucie,12/31/2003,33975.35513,97256.17115,100627.4403,217299.2767,274756.6737
St. Lucie,12/31/2004,35325.20683,100214.5825,105384.6779,231706.3311,279892.6139
St. Lucie,12/31/2005,35344.83044,103458.5577,112096.7137,243112.2523,285235.554
St. Lucie,12/31/2006,35835.85394,106986.6842,117963.334,255155.1333,158343.6999
St. Lucie,12/31/2007,36798.52465,107146.3348,122978.904,267834.8525,167069.6988
St. Lucie,12/31/2008,38148.37636,110102.3207,123250.4925,272119.7739,176969.3562
St. Lucie,12/31/2009,38167.99996,113344.7798,125488.1018,273414.3525,175919.9784
St. Lucie,12/31/2010,38659.02346,116872.6533,126880.2973,275341.01,183469.0929
St. Lucie,12/31/2011,39621.69418,117032.2931,127426.2213,277904.5058,192195.0918
St. Lucie,12/31/2012,40971.54589,119988.279,127696.7737,282167.7124,202094.7491
St. Lucie,12/31/2013,40991.16949,123230.7381,129934.383,283457.4102,201045.3713
St. Lucie,12/31/2014,41482.193,126758.6116,131327.1972,285384.1527,208594.4858
St. Lucie,12/31/2015,42444.86402,126918.2514,133311.6775,287954.9268,217320.4847
St. Lucie,12/31/2016,43794.7619,129874.2373,135278.9275,294092.6812,227220.142
St. Lucie,12/31/2017,43814.44903,133116.6964,139208.5991,298753.7502,226170.7642
St. Lucie,12/31/2018,44305.53607,136644.5699,142292.8569,304051.7789,233719.8787
St. Lucie,12/31/2019,45268.27031,136804.2096,144530.8432,309986.646,242445.8776
St. Lucie,12/31/2020,46618.18572,139760.1956,146498.0936,317630.4604,252345.5349
St. Lucie,12/31/2021,46637.87285,143002.6547,150427.7652,322291.5294,251296.1571
St. Lucie,12/31/2022,47128.95989,146530.5282,153512.023,327589.5581,258845.2716
St. Lucie,12/31/2023,48091.69413,146690.1679,155750.0093,333524.4251,267571.2705
St. Lucie,12/31/2024,49441.60954,149646.1538,157717.2598,341168.2395,277470.9279
St. Lucie,12/31/2025,49461.29667,152888.6129,161646.9313,345829.3085,276421.5501
St. Lucie,12/31/2026,49952.3837,156416.4864,164731.1891,351127.3372,283970.6645
St. Lucie,12/31/2027,50915.11795,156576.1262,166969.1754,357062.2043,292696.6634
St. Lucie,12/31/2028,52265.03336,159532.1121,168936.4259,364706.0187,302596.3208
St. Lucie,12/31/2029,52284.72049,162774.5712,172866.0974,369367.0877,301546.943
St. Lucie,12/31/2030,52775.80752,20310.85577,175950.3552,374665.1164,309096.0575
Sumter,12/31/2001,27458.51749,20891.88134,21543.02747,57490.50978,317822.0564
Sumter,12/31/2002,28147.99794,21484.31009,22139.52373,61470.72265,327721.7137
Sumter,12/31/2003,29214.04154,21836.1913,22742.31478,65917.66662,326672.3359
Sumter,12/31/2004,30004.50444,22405.7513,23342.5886,71229.75176,334221.4504
Sumter,12/31/2005,30317.743,22986.77687,23932.80057,74743.47802,342947.4493
Sumter,12/31/2006,31007.22346,23579.14804,24529.29683,78723.24634,84916.61276
Sumter,12/31/2007,32073.26709,23930.71972,25132.08788,83169.01937,87167.81915
Sumter,12/31/2008,32863.73002,24499.84702,25732.36167,88135.72243,90000.80657
Sumter,12/31/2009,33176.99984,25080.43988,26322.57362,91301.13858,92599.02725
Sumter,12/31/2010,33867.7581,25672.43592,26919.06944,94931.37987,94962.33951
Sumter,12/31/2011,34961.69891,26023.88322,27521.86004,99028.35225,97213.54591
Sumter,12/31/2012,35780.79292,26593.01052,28122.13341,103989.507,100046.5333
Sumter,12/31/2013,36122.7021,27173.60338,28712.34494,107153.2617,102644.754
Sumter,12/31/2014,36840.9664,27765.59942,29308.84075,110783.503,105008.0663
Sumter,12/31/2015,37936.32623,28117.04672,29911.63136,114880.4753,107259.2728
Sumter,12/31/2016,39045.23972,28686.17402,30511.90473,119841.6301,110092.2603
Sumter,12/31/2017,39954.29397,29266.76688,31102.11626,123005.3847,112690.4811
Sumter,12/31/2018,41239.59011,29858.76291,31698.61207,126635.626,115053.7935
Sumter,12/31/2019,42901.4494,30210.21022,32301.40267,130732.5984,117305
Sumter,12/31/2020,44289.36035,30779.33752,32901.67604,135693.7532,120137.9875
Sumter,12/31/2021,45198.4146,31359.93037,33491.88757,138857.5078,122736.2083
Sumter,12/31/2022,46483.71074,31951.92641,34088.38338,142487.7491,125099.5207
Sumter,12/31/2023,48145.57003,32303.37372,34691.17399,146584.7215,127350.7272
Sumter,12/31/2024,49533.48098,32872.50101,35291.44736,151545.8763,130183.7147
Sumter,12/31/2025,50442.53523,33453.09387,35881.65889,154709.6309,132781.9355
Sumter,12/31/2026,51727.83137,34045.0899,36478.1547,158339.8722,135145.2479
Sumter,12/31/2027,53389.69066,34396.53721,37080.94531,162436.8446,137396.4544
Sumter,12/31/2028,54777.60161,34965.66451,37681.21867,167397.9993,140229.442
Sumter,12/31/2029,55686.65586,35546.25736,38271.4302,170561.754,142827.6628
Sumter,12/31/2030,56971.95201,14974.40139,38867.92601,174191.9953,145190.9752
Suwannee,12/31/2001,21516.53653,15328.68569,15526.37588,35363.576,147442.1817
Suwannee,12/31/2002,22469.11083,15629.15459,15929.88769,36056.85506,150275.1692
Suwannee,12/31/2003,23477.67159,15366.66694,16246.43546,37144.73815,152873.39
Suwannee,12/31/2004,25056.71354,15774.49666,16166.17824,37792.81512,62612.6584
Suwannee,12/31/2005,25953.01415,16128.32805,16656.40391,38091.93377,64875.46158
Suwannee,12/31/2006,26906.10932,16428.27184,17059.91572,38785.45845,67258.96025
Suwannee,12/31/2007,27368.85615,16083.68936,17376.46349,39873.73251,67705.37651
Suwannee,12/31/2008,28061.24505,16409.31546,17296.20627,40522.89309,69846.90586
Suwannee,12/31/2009,28073.31515,16681.39607,17786.43194,40822.97796,72109.70905
Suwannee,12/31/2010,28142.21444,16899.60129,18189.93876,41650.86207,74493.20772
Suwannee,12/31/2011,28267.58728,16529.06617,18391.04581,42873.3289,74939.62398
Suwannee,12/31/2012,28961.23168,16828.92827,18011.87573,43656.24745,77081.15333
Suwannee,12/31/2013,29653.10503,17075.07921,18203.88469,43756.31052,79343.95651
Suwannee,12/31/2014,30401.79608,17267.38706,18309.1795,43968.78881,81727.45518
Suwannee,12/31/2015,31206.44978,16896.4385,18327.51026,44575.83782,82173.87144
Suwannee,12/31/2016,32580.52761,17196.10362,17948.21901,44741.65317,84315.40079
Suwannee,12/31/2017,33633.86083,17442.22332,18140.22768,44559.71344,86578.20398
Suwannee,12/31/2018,34743.98861,17634.52761,18245.52248,44772.17973,88962.27143
Suwannee,12/31/2019,35910.07904,17263.57902,18263.85325,45379.22876,89409.25804
Suwannee,12/31/2020,37646.58383,17563.24414,17884.562,45545.04413,91551.35618
Suwannee,12/31/2021,38699.91705,17809.36384,18076.57067,45363.10439,93814.72815
Suwannee,12/31/2022,39810.04483,18001.66813,18181.86547,45575.57068,96198.79561
Suwannee,12/31/2023,40976.13526,17630.71954,18200.19624,46182.61971,96645.78222
Suwannee,12/31/2024,42712.64005,17930.38466,17820.90499,46348.43508,98787.88035
Suwannee,12/31/2025,43765.97327,18176.50436,18012.91366,46166.49535,101051.2523
Suwannee,12/31/2026,44876.10105,18368.80865,18118.20846,46378.96163,103435.3198
Suwannee,12/31/2027,46042.19147,17997.86006,18136.53923,46986.01066,103882.3064
Suwannee,12/31/2028,47778.69627,18297.52518,17757.24798,47151.82603,106024.4045
Suwannee,12/31/2029,48832.02949,18543.64488,17949.25664,46969.8863,108287.7765
Suwannee,12/31/2030,49942.15727,7810.681297,18054.55145,47182.35258,110671.844
Taylor,12/31/2001,26545.73177,7911.929856,8296.566639,19473.98927,111118.8306
Taylor,12/31/2002,27753.15834,7874.194818,8388.67021,19909.20622,113260.9287
Taylor,12/31/2003,29175.09046,7996.110489,8321.780717,20482.15977,115524.3007
Taylor,12/31/2004,29178.57265,8236.312921,8495.003853,21063.30612,100121.602
Taylor,12/31/2005,30171.43482,8337.505525,8760.279053,21361.22801,103247.618
Taylor,12/31/2006,31378.8614,8299.292022,8866.853807,21796.44496,106512.6063
Taylor,12/31/2007,32800.79353,8343.997613,8814.470458,22369.39852,104569.0889
Taylor,12/31/2008,32804.27572,8507.109853,9002.160609,22950.54398,107554.5695
Taylor,12/31/2009,33796.9632,8531.268157,9267.689887,22831.55054,110680.5856
Taylor,12/31/2010,35004.09255,8416.44286,9374.299603,22772.2151,113945.5739
Taylor,12/31/2011,36425.34058,8460.952084,9321.740999,22850.27296,112002.0564
Taylor,12/31/2012,36336.78152,8623.768567,9367.255164,22935.16773,114987.5372
Taylor,12/31/2013,37036.72958,8646.989501,9429.347507,22738.11397,118113.5536
Taylor,12/31/2014,37951.16389,8395.004764,9332.028733,22677.74767,121378.5423
Taylor,12/31/2015,39080.01549,8301.724318,8977.599676,22699.44534,119435.0252
Taylor,12/31/2016,38789.29933,8327.172536,8862.056257,22727.80766,122420.5063
Taylor,12/31/2017,39488.76699,8213.666819,8825.180472,22474.45587,125546.5227
Taylor,12/31/2018,40402.79904,7961.177505,8629.385125,22358.39913,128811.5114
Taylor,12/31/2019,41531.33663,7867.750532,8274.596713,22380.079,126867.9944
Taylor,12/31/2020,41240.62048,7893.198751,8159.053294,22408.44132,129853.4754
Taylor,12/31/2021,41940.08813,7779.693034,8122.177509,22155.08953,132979.4919
Taylor,12/31/2022,42854.12018,7527.203719,7926.382162,22039.0328,136244.4806
Taylor,12/31/2023,43982.65778,7433.776746,7571.59375,22060.71266,134300.9635
Taylor,12/31/2024,43691.94162,7459.224965,7456.050331,22089.07499,137286.4446
Taylor,12/31/2025,44391.40927,7345.719248,7419.174546,21835.72319,140412.461
Taylor,12/31/2026,45305.44132,7093.229934,7223.379198,21719.66646,143677.4497
Taylor,12/31/2027,46433.97892,6999.802961,6868.590787,21741.34633,141733.9327
Taylor,12/31/2028,46143.26276,7025.251179,6753.047368,21769.70865,144719.4137
Taylor,12/31/2029,46842.73041,6911.745462,6716.171583,21516.35686,147845.4302
Taylor,12/31/2030,47756.76247,4587.952997,6520.376235,21400.30012,143243.7142
Union,12/31/2001,25819.73663,4646.378595,4755.503358,13496.37661,146673.2582
Union,12/31/2002,26922.03539,4683.157155,4816.934827,13795.46603,150276.2826
Union,12/31/2003,27719.5354,4768.921437,4851.438101,14069.67715,148268.316
Union,12/31/2004,29117.79982,4849.014254,4967.839211,14562.34899,151522.6646
Union,12/31/2005,30525.18484,4907.383058,5056.236094,14886.41601,154952.2086
Union,12/31/2006,31626.64258,4907.553613,5117.667562,15185.47448,158555.233
Union,12/31/2007,31703.65882,4956.357783,5152.170835,15459.46926,156547.2664
Union,12/31/2008,32377.95891,4921.116504,5268.569664,15648.51452,159801.6149
Union,12/31/2009,33062.72606,4864.14198,5356.958125,15643.31062,163231.1589
Union,12/31/2010,33270.9385,4785.520418,5255.656806,15613.11569,166834.1833
Union,12/31/2011,33173.97719,4755.568414,5127.224424,15558.04244,164826.2167
Union,12/31/2012,33675.32969,4720.261155,5080.243349,15720.52778,168080.5652
Union,12/31/2013,34188.33865,4663.400283,5005.704446,15715.31043,171510.1092
Union,12/31/2014,34396.52352,4585.118342,4904.201426,15685.1155,175113.1336
Union,12/31/2015,34300.81568,4555.545493,4803.092153,15629.94211,173105.167
Union,12/31/2016,35377.04198,4520.616331,4783.524453,15767.19792,176359.5156
Union,12/31/2017,36729.78512,4464.019928,4736.324025,15736.28836,179789.0596
Union,12/31/2018,37777.35668,4385.776486,4662.158183,15680.40121,183392.084
Union,12/31/2019,38520.12951,4356.203638,4561.064147,15599.63576,181384.1174
Union,12/31/2020,39863.51685,4321.274477,4541.496446,15736.35849,184638.4659
Union,12/31/2021,41216.26,4264.678073,4494.296019,15705.44893,188068.0099
Union,12/31/2022,42263.83156,4186.434632,4420.130177,15649.56179,191671.0343
Union,12/31/2023,43006.60439,4156.861784,4319.03614,15568.79633,189663.0677
Union,12/31/2024,44349.99173,4121.932622,4299.46844,15705.51906,192917.4162
Union,12/31/2025,45702.73488,4065.336219,4252.268012,15674.6095,196346.9602
Union,12/31/2026,46750.30644,3987.092777,4178.10217,15618.72236,199949.9846
Union,12/31/2027,47493.07927,3957.519929,4077.008134,15537.9569,197942.018
Union,12/31/2028,48836.46661,3922.590768,4057.440433,15674.67964,201196.3666
Union,12/31/2029,50189.20975,3865.994364,4010.240006,15643.77008,204625.9106
Union,12/31/2030,51236.78132,216746.4114,3936.074164,15587.88293,105149.4169
Volusia,12/31/2001,26123.67533,217841.2878,230707.9129,452050,109038.7051
Volusia,12/31/2002,26956.51516,219488.6835,231354.2372,459737,113156.7803
Volusia,12/31/2003,28030.83303,219896.3943,232784.7256,470770,115367.6054
Volusia,12/31/2004,29463.7157,220438.6,235280.1637,484261,119027.5478
Volusia,12/31/2005,30054.44176,221533.4763,235142.9849,494649,122916.8359
Volusia,12/31/2006,30887.28159,223180.872,235781.6007,503844,127034.9111
Volusia,12/31/2007,31958.08922,223588.5828,237197.782,508014,129245.7363
Volusia,12/31/2008,32938.36512,224130.7884,239668.5505,510750,132905.6786
Volusia,12/31/2009,33077.61966,225225.6648,239499.3914,507105,136794.9667
Volusia,12/31/2010,33458.98798,226873.0605,240112.9515,494593,140913.0418
Volusia,12/31/2011,34081.83434,227280.7713,241510.674,495400,143123.867
Volusia,12/31/2012,35062.74344,227822.9771,243973.2565,497145,146783.8094
Volusia,12/31/2013,35202.93796,228917.8543,243803.3119,498978,150673.0976
Volusia,12/31/2014,35876.0402,230565.2539,244416.8704,503851,154791.1728
Volusia,12/31/2015,36791.07023,230972.9685,245814.593,510494,157001.998
Volusia,12/31/2016,38064.23051,231515.178,248277.1754,517411,160661.9404
Volusia,12/31/2017,39074.91503,232610.0582,248107.2309,523405,164551.2286
Volusia,12/31/2018,40327.71334,234257.4578,248720.7894,531062,168669.3038
Volusia,12/31/2019,41821.98969,234665.1724,250118.5119,538763,170880.129
Volusia,12/31/2020,43675.98139,235207.3819,252581.0944,551588,174540.0714
Volusia,12/31/2021,44686.66591,236302.2621,252411.1498,557582,178429.3596
Volusia,12/31/2022,45939.46423,237949.6617,253024.7083,565239,182547.4348
Volusia,12/31/2023,47433.74057,238357.3763,254422.4309,572940,184758.26
Volusia,12/31/2024,49287.73227,238899.5858,256885.0133,585765,188418.2024
Volusia,12/31/2025,50298.4168,239994.466,256715.0688,591759,192307.4906
Volusia,12/31/2026,51551.21511,241641.8656,257328.6273,599416,196425.5658
Volusia,12/31/2027,53045.49145,242049.5802,258726.3499,607117,198636.3911
Volusia,12/31/2028,54899.48315,242591.7897,261188.9323,619942,202296.3334
Volusia,12/31/2029,55910.16768,243686.6699,261018.9878,625936,206185.6216
Volusia,12/31/2030,57162.96599,13141.19168,261632.5463,633593,278722.7691
Wakulla,12/31/2001,26786.21462,13193.6689,13754.73939,23455.26462,286596.777
Wakulla,12/31/2002,26875.92127,13235.45683,13803.71267,24346.42139,294586.1746
Wakulla,12/31/2003,26820.80708,13335.61404,13840.86453,25225.92878,294963.8549
Wakulla,12/31/2004,28872.36768,13398.79963,13986.05064,26335.44387,302720.0471
Wakulla,12/31/2005,29107.56191,13451.25834,14046.88024,27238.43759,310594.0551
Wakulla,12/31/2006,29197.26856,13493.00926,14095.85349,28129.59436,318583.4527
Wakulla,12/31/2007,29142.1544,13593.09522,14132.83795,29008.76091,318961.1164
Wakulla,12/31/2008,31193.71505,13655.99871,14277.36179,30117.78844,326717.292
Wakulla,12/31/2009,31428.90935,13708.18044,14336.87431,30445.97607,334591.2835
Wakulla,12/31/2010,31518.61611,13749.67286,14383.98086,30620.1222,342580.6645
Wakulla,12/31/2011,31463.50202,13849.53376,14419.21916,30782.49726,342958.3282
Wakulla,12/31/2012,33515.06286,13912.42386,14562.48644,31172.91527,350714.5039
Wakulla,12/31/2013,33750.3689,13964.60558,14621.4024,31358.77666,358588.4953
Wakulla,12/31/2014,33840.45596,14006.09801,14668.46205,31532.91903,366577.8763
Wakulla,12/31/2015,33785.791,14105.95891,14703.70028,31696.17932,366955.54
Wakulla,12/31/2016,35837.80202,14168.849,14846.96751,32088.822,374711.7156
Wakulla,12/31/2017,36073.4455,14221.03073,14905.88346,32277.59626,382585.707
Wakulla,12/31/2018,36163.60139,14262.52316,14952.94311,32454.53356,390575.088
Wakulla,12/31/2019,36108.93645,14362.38406,14988.18134,32619.82148,390952.7517
Wakulla,12/31/2020,38160.94751,14425.27416,15131.44857,33013.16034,398708.9273
Wakulla,12/31/2021,38396.59099,14477.45588,15190.36453,33201.93459,406582.9187
Wakulla,12/31/2022,38486.74688,14518.94831,15237.42418,33378.87189,414572.2997
Wakulla,12/31/2023,38432.08195,14618.80921,15272.6624,33544.15982,414949.9634
Wakulla,12/31/2024,40484.09301,14681.69931,15415.92963,33937.49867,422706.139
Wakulla,12/31/2025,40719.73648,14733.88103,15474.84559,34126.27293,430580.1304
Wakulla,12/31/2026,40809.89237,14775.37346,15521.90524,34303.21023,438569.5115
Wakulla,12/31/2027,40755.22744,14875.23436,15557.14346,34468.49815,438947.1751
Wakulla,12/31/2028,42807.2385,14938.12446,15700.41069,34861.837,446703.3507
Wakulla,12/31/2029,43042.88197,14990.30619,15759.32665,35050.61126,454577.3421
Wakulla,12/31/2030,43133.03787,23094.08147,15806.3863,35227.54856,81326.66189
Walton,12/31/2001,24181.93486,23450.05151,24190.58945,45680.57827,79818.53186
Walton,12/31/2002,24815.40682,23836.55964,24507.45835,46575.52127,82322.00943
Walton,12/31/2003,25718.60133,24175.49434,24859.97494,47895.64984,85448.05604
Walton,12/31/2004,26804.77014,24500.92602,25431.85336,50261.84382,89195.26587
Walton,12/31/2005,27168.62675,24856.89604,25713.15882,50731.98565,87687.13584
Walton,12/31/2006,27802.09732,25243.4027,26030.02772,51626.92865,90190.61342
Walton,12/31/2007,28705.02798,25582.33589,26382.5443,52947.05489,93316.66005
Walton,12/31/2008,29790.93187,25907.76607,26954.42261,55313.24653,97063.86991
Walton,12/31/2009,30154.52429,26263.73457,27235.7173,55783.38604,95555.73992
Walton,12/31/2010,30787.73206,26650.24116,27552.57545,56678.32671,98059.21752
Walton,12/31/2011,31690.66238,26989.17433,27905.08127,57998.45295,101185.2642
Walton,12/31/2012,32776.5663,27314.6045,28476.9489,60364.92252,104932.474
Walton,12/31/2013,33140.22497,27670.573,28758.2436,60835.42185,103424.344
Walton,12/31/2014,33774.16145,28057.07961,29075.10174,61731.39779,105927.8216
Walton,12/31/2015,35174.95404,28396.01275,29427.60755,63053.23949,109053.8683
Walton,12/31/2016,36761.70592,28721.4429,29999.47518,65422.06071,112801.0782
Walton,12/31/2017,37625.78707,29077.4114,30280.76988,65894.93034,111292.9482
Walton,12/31/2018,38759.48356,29463.918,30597.62801,66792.60114,113796.4258
Walton,12/31/2019,40162.9026,29802.85115,30950.13383,68115.4575,116922.4724
Walton,12/31/2020,41750.66642,30128.28131,31522.00146,70484.38675,120669.6823
Walton,12/31/2021,42614.74757,30484.24981,31803.29615,70957.25638,119161.5523
Walton,12/31/2022,43748.44406,30870.75641,32120.15429,71854.92718,121665.0299
Walton,12/31/2023,45151.8631,31209.68956,32472.66011,73177.78354,124791.0765
Walton,12/31/2024,46739.62692,31535.11972,33044.52774,75546.71278,
Walton,12/31/2025,47603.70807,31891.08821,33325.82243,76019.58242,
Walton,12/31/2026,48737.40456,32277.59482,33642.68057,76917.25321,
Walton,12/31/2027,50140.8236,32616.52797,33995.18638,78240.10958,
Walton,12/31/2028,51728.58742,32941.95812,34567.05401,80609.03882,
Walton,12/31/2029,52592.66856,33297.92662,34848.34871,81081.90846,
Walton,12/31/2030,53726.36506,8302.188745,35165.20684,81979.57925,
Washington,12/31/2001,24146.62544,8467.152918,8734.097424,21281.00172,
Washington,12/31/2002,24794.86584,8605.094008,8898.018076,21645.38344,
Washington,12/31/2003,25270.2583,8659.216996,9043.067695,22020.8133,
Washington,12/31/2004,26034.49387,8851.152188,9162.100656,22581.20497,
Washington,12/31/2005,26855.9094,9015.972927,9344.862245,22977.71125,
Washington,12/31/2006,27504.1498,9153.392902,9508.783645,23385.05266,
Washington,12/31/2007,27979.35403,9077.107487,9653.834041,23803.46608,
Washington,12/31/2008,28742.52664,9138.820617,9772.866775,24406.23693,
Washington,12/31/2009,29561.34216,9173.562727,9955.611454,24709.54316,
Washington,12/31/2010,30205.41493,9181.281433,10119.50065,24708.42852,
Washington,12/31/2011,30676.42964,9104.825263,10056.81895,24717.85424,
Washington,12/31/2012,31436.27545,9166.538071,9967.366179,24910.51686,
Washington,12/31/2013,32253.31692,9201.27986,9942.211659,24898.13437,
Washington,12/31/2014,32897.33928,9208.998566,9898.216977,24896.57558,
Washington,12/31/2015,33368.88597,9132.542396,9835.381328,24906.00131,
Washington,12/31/2016,34129.57288,9194.255205,9746.020461,25098.66393,
Washington,12/31/2017,34949.36373,9228.996993,9720.95762,25109.2197,
Washington,12/31/2018,35595.97945,9236.7157,9677.054641,25130.59917,
Washington,12/31/2019,36069.74722,9160.25953,9614.280634,25162.96314,
Washington,12/31/2020,36832.35365,9221.972338,9524.919799,25378.62685,
Washington,12/31/2021,37652.1445,9256.714127,9499.856958,25389.18261,
Washington,12/31/2022,38298.76022,9264.432833,9455.953979,25410.56208,
Washington,12/31/2023,38772.52799,9187.976663,9393.179972,25442.92605,
Washington,12/31/2024,39535.13442,9249.689472,9303.819137,25658.58976,
Washington,12/31/2025,40354.92527,9284.43126,9278.756296,25669.14553,
Washington,12/31/2026,41001.54099,9292.149967,9234.853317,25690.525,
Washington,12/31/2027,41475.30877,9215.693797,9172.07931,25722.88897,
Washington,12/31/2028,42237.9152,9277.406605,9082.718475,25938.55268,
Washington,12/31/2029,43057.70605,9312.148394,9057.655634,25949.10844,
Washington,12/31/2030,43704.32177,,9013.752655,25970.48791,
